,Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4
10381,2008-02-22 13:00:00,134.126,8.367999999999999,14427.619999999999,562.8,0.0,297.0,1064.0,874.4333491
10382,2008-02-22 14:00:00,145.464,11.68,14492.539999999999,609.0,0.0,949.0,1073.0,402.4000056
10383,2008-02-22 15:00:00,86.508,3.4659999999999997,14602.460000000001,353.8,0.0,37.0,1089.0,315.800009
10384,2008-02-22 16:00:00,43.278,3.1699999999999995,14618.84,180.79999999999998,0.0,10.0,400.0,311.30000210000003
10385,2008-02-22 17:00:00,22.067999999999998,7.928,14441.47,99.2,0.0,59.0,0.0,308.8000005
10386,2008-02-22 18:00:00,35.162,3.538,14375.32,146.0,0.0,9.0,0.0,577.0333324
10387,2008-02-22 19:00:00,52.612,3.038,14422.71,218.4,0.0,10.0,0.0,866.866662
10388,2008-02-22 20:00:00,130.604,10.686,14477.62,545.6,0.0,50.0,130.0,1996.733327
10389,2008-02-22 21:00:00,139.092,2.574,14398.99,580.0,0.0,7.0,736.0,1575.200012
10390,2008-02-22 22:00:00,47.54,4.298,14575.12,196.8,0.0,0.0,0.0,792.333334
10391,2008-02-22 23:00:00,20.562,7.759999999999999,14620.35,88.2,0.0,40.0,0.0,302.6999993
10392,2008-02-23 00:00:00,16.339999999999996,2.82,14616.88,71.6,0.0,0.0,0.0,272.3333335
10393,2008-02-23 01:00:00,15.732,2.0299999999999994,14456.26,69.39999999999999,0.0,0.0,0.0,262.2000032
10394,2008-02-23 02:00:00,19.029999999999998,6.218,14576.17,82.0,0.0,39.0,0.0,278.1666651
10395,2008-02-23 03:00:00,15.957999999999998,2.112,14571.4,69.0,0.0,0.0,0.0,265.9666688
10396,2008-02-23 04:00:00,33.266,3.55,14537.39,139.8,0.0,4.0,266.0,284.4333353
10397,2008-02-23 05:00:00,43.32,6.268,14503.54,182.6,0.0,36.0,402.0,284.0000013
10398,2008-02-23 06:00:00,16.184,2.6719999999999997,14590.26,70.8,0.0,0.0,0.0,269.733333
10399,2008-02-23 07:00:00,28.578,3.388,14435.6,121.2,0.0,7.0,0.0,469.2999973
10400,2008-02-23 08:00:00,79.134,6.411999999999999,14274.88,340.0,0.0,32.0,0.0,1286.9000015
10401,2008-02-23 09:00:00,47.282,2.9899999999999998,14307.17,200.8,0.0,0.0,447.0,341.0333353
10402,2008-02-23 10:00:00,55.554,4.162,13799.71,240.2,0.0,173.0,373.0,379.8999988
10403,2008-02-23 11:00:00,40.628,5.834,14188.05,175.20000000000002,0.0,287.0,0.0,390.1333339
10404,2008-02-23 12:00:00,17.977999999999998,2.484,14346.52,77.6,0.0,0.0,0.0,299.6333365
10405,2008-02-23 13:00:00,154.1,11.988,14347.89,654.2,0.0,1325.0,705.0,538.3333228
10406,2008-02-23 14:00:00,106.23,9.447999999999999,14456.78,443.2,536.0,229.0,582.0,423.5000017
10407,2008-02-23 15:00:00,53.07,3.94,14577.69,222.0,574.0,0.0,0.0,310.5000047
10408,2008-02-23 16:00:00,36.274,7.31,14595.93,160.2,0.0,11.0,32.0,561.5666679999999
10409,2008-02-23 17:00:00,172.098,5.216,14133.48,728.8000000000001,0.0,29.0,1023.0,1816.300017
10410,2008-02-23 18:00:00,191.246,5.4559999999999995,13986.79,818.0,0.0,0.0,1002.0,2185.433334
10411,2008-02-23 19:00:00,236.932,16.534,14010.83,1017.8,574.0,22.0,1005.0,2347.866683
10412,2008-02-23 20:00:00,153.608,7.535999999999999,14236.98,645.8,0.0,17.0,1037.0,1506.1333300000001
10413,2008-02-23 21:00:00,112.428,4.079999999999998,14229.58,470.4,0.0,0.0,1036.0,837.799995
10414,2008-02-23 22:00:00,102.838,4.923999999999999,14299.89,428.2,0.0,30.0,1046.0,637.9666636
10415,2008-02-23 23:00:00,86.162,5.132,14569.59,353.0,0.0,9.0,1084.0,343.0333312
10416,2008-02-24 00:00:00,82.198,3.394,14562.37,336.2,0.0,0.0,1084.0,285.9666676
10417,2008-02-24 01:00:00,82.888,6.221999999999999,14455.04,340.8,0.0,29.0,1068.0,284.4666608
10418,2008-02-24 02:00:00,82.45400000000001,3.096,14644.47,335.2,0.0,9.0,1096.0,269.2333274
10419,2008-02-24 03:00:00,81.61,2.4879999999999995,14591.56,334.0,0.0,0.0,1088.0,272.166666
10420,2008-02-24 04:00:00,83.21,4.294,14567.08,339.8,0.0,27.0,1084.0,275.8333346
10421,2008-02-24 05:00:00,82.108,4.2379999999999995,14523.71,337.2,0.0,12.0,1078.0,278.4666666
10422,2008-02-24 06:00:00,57.082,4.894,14623.45,239.0,0.0,0.0,283.0,668.3666659
10423,2008-02-24 07:00:00,194.36,5.9719999999999995,14358.45,813.8000000000001,754.0,17.0,1031.0,1437.333347
10424,2008-02-24 08:00:00,113.134,6.779999999999999,14471.1,465.0,0.0,33.0,1070.0,782.566663
10425,2008-02-24 09:00:00,79.986,4.84,14290.7,332.8,0.0,0.0,1045.0,288.1000042
10426,2008-02-24 10:00:00,61.932,3.554,14256.41,260.4,0.0,0.0,764.0,268.1999943
10427,2008-02-24 11:00:00,17.726,6.092,14351.53,75.4,0.0,41.0,0.0,254.4333331
10428,2008-02-24 12:00:00,15.78,3.056,14268.92,65.8,0.0,0.0,0.0,262.9999964
10429,2008-02-24 13:00:00,16.482,3.823999999999999,14475.47,69.2,0.0,0.0,0.0,274.7000021
10430,2008-02-24 14:00:00,18.942,7.329999999999998,14495.16,82.2,0.0,41.0,0.0,274.7000025
10431,2008-02-24 15:00:00,16.099999999999998,3.5639999999999996,14523.13,66.4,0.0,0.0,0.0,268.3333341
10432,2008-02-24 16:00:00,15.494,2.947999999999999,14537.59,62.800000000000004,0.0,0.0,0.0,258.2333346
10433,2008-02-24 17:00:00,18.048,6.441999999999999,14287.53,79.4,0.0,42.0,0.0,258.7999974
10434,2008-02-24 18:00:00,21.326,3.9719999999999995,14157.52,90.4,0.0,0.0,82.0,273.4333346
10435,2008-02-24 19:00:00,55.946,2.5859999999999994,14171.18,235.20000000000002,0.0,0.0,674.0,258.4333328
10436,2008-02-24 20:00:00,17.451999999999998,5.712,14274.65,75.0,0.0,40.0,0.0,250.8666696
10437,2008-02-24 21:00:00,15.654,2.916,14319.17,64.6,0.0,0.0,0.0,260.9000005
10438,2008-02-24 22:00:00,15.113999999999999,2.556,14363.55,62.2,0.0,0.0,0.0,251.9000011
10439,2008-02-24 23:00:00,17.982,6.562,14574.29,77.2,0.0,41.0,0.0,258.7000021
10440,2008-02-25 00:00:00,16.084,3.646,14543.24,66.2,0.0,0.0,0.0,268.0666653
10441,2008-02-25 01:00:00,15.812,3.082,14429.03,65.6,0.0,0.0,0.0,263.53333399999997
10442,2008-02-25 02:00:00,18.604,6.936,14537.5,79.8,0.0,43.0,0.0,267.0666696
10443,2008-02-25 03:00:00,15.528,2.71,14377.09,64.0,0.0,0.0,0.0,258.7999973
10444,2008-02-25 04:00:00,15.574,2.904,14319.49,64.8,0.0,0.0,0.0,259.5666675
10445,2008-02-25 05:00:00,60.108000000000004,5.359999999999999,14296.39,250.6,0.0,40.0,709.0,252.7999962
10446,2008-02-25 06:00:00,25.695999999999998,2.602,14483.47,104.8,0.0,0.0,175.0,253.2666653
10447,2008-02-25 07:00:00,15.222,2.4779999999999998,14318.23,62.4,0.0,0.0,0.0,253.6999972
10448,2008-02-25 08:00:00,17.804,5.804,14360.58,76.0,0.0,39.0,0.0,257.7333317
10449,2008-02-25 09:00:00,15.312,2.452,14372.81,62.8,0.0,0.0,0.0,255.2
10450,2008-02-25 10:00:00,15.574,2.724,14316.6,64.4,0.0,0.0,0.0,259.5666637
10451,2008-02-25 11:00:00,18.102,6.071999999999999,14326.01,77.2,0.0,40.0,0.0,261.7000017
10452,2008-02-25 12:00:00,15.708,3.262,14398.48,64.8,0.0,0.0,0.0,261.8000008
10453,2008-02-25 13:00:00,15.016,2.5019999999999993,14399.67,61.2,0.0,0.0,0.0,250.2666643
10454,2008-02-25 14:00:00,17.66,6.063999999999999,14491.86,75.4,0.0,40.0,0.0,254.3333349
10455,2008-02-25 15:00:00,24.042,2.3519999999999994,14495.26,98.4,0.0,0.0,145.0,255.7000032
10456,2008-02-25 16:00:00,65.428,2.6319999999999997,14463.39,267.0,0.0,0.0,827.0,263.4666734
10457,2008-02-25 17:00:00,20.494,5.62,14408.62,87.4,0.0,41.0,0.0,300.5666669
10458,2008-02-25 18:00:00,15.008,2.32,14274.49,61.8,0.0,0.0,0.0,250.1333327
10459,2008-02-25 19:00:00,15.286,2.63,14168.01,63.6,0.0,0.0,0.0,254.76666690000002
10460,2008-02-25 20:00:00,18.492,6.782,14245.92,81.2,0.0,40.0,0.0,268.2000034
10461,2008-02-25 21:00:00,15.277999999999999,2.736,14289.93,62.4,0.0,0.0,0.0,254.6333313
10462,2008-02-25 22:00:00,15.094,2.39,14429.02,61.2,0.0,0.0,0.0,251.5666653
10463,2008-02-25 23:00:00,17.561999999999998,5.659999999999999,14532.36,73.0,0.0,38.0,0.0,254.7000003
10464,2008-02-26 00:00:00,15.356,2.6359999999999997,14447.66,62.0,0.0,3.0,0.0,252.9333356
10465,2008-02-26 01:00:00,15.616,2.814,14380.22,64.8,0.0,0.0,0.0,260.2666651
10466,2008-02-26 02:00:00,39.269999999999996,4.659999999999999,14498.8,162.4,0.0,31.0,366.0,257.4999999
10467,2008-02-26 03:00:00,53.528,2.9159999999999995,14498.2,217.4,0.0,11.0,627.0,254.1333346
10468,2008-02-26 04:00:00,15.342,2.34,14495.02,62.0,0.0,0.0,0.0,255.7000026
10469,2008-02-26 05:00:00,17.11,4.581999999999999,14448.75,71.6,0.0,21.0,0.0,264.1666691
10470,2008-02-26 06:00:00,16.983999999999998,4.9639999999999995,14505.869999999999,71.6,0.0,22.0,0.0,261.066668
10471,2008-02-26 07:00:00,15.826,3.29,14404.789999999999,66.0,0.0,0.0,0.0,263.766666
10472,2008-02-26 08:00:00,15.74,3.3359999999999994,14325.53,65.8,0.0,3.0,0.0,259.3333339
10473,2008-02-26 09:00:00,17.067999999999998,4.879999999999999,14230.039999999999,72.6,0.0,38.0,0.0,246.4666683
10474,2008-02-26 10:00:00,15.008,2.502,14313.48,61.0,0.0,0.0,0.0,250.1333331
10475,2008-02-26 11:00:00,14.77,2.358,14236.01,60.0,0.0,0.0,0.0,246.16666850000001
10476,2008-02-26 12:00:00,17.576,5.952,14314.63,76.0,0.0,43.0,0.0,249.9333363
10477,2008-02-26 13:00:00,48.678,2.2359999999999998,14320.46,202.6,0.0,0.0,557.0,254.2999985
10478,2008-02-26 14:00:00,44.52,2.476,14428.84,182.79999999999998,0.0,0.0,463.0,278.9999998
10479,2008-02-26 15:00:00,17.73,5.816,14488.81,74.4,0.0,41.0,0.0,254.4999999
10480,2008-02-26 16:00:00,15.597999999999999,2.607999999999999,14471.94,63.4,0.0,0.0,0.0,259.9666681
10481,2008-02-26 17:00:00,15.57,2.7399999999999998,14429.74,64.4,0.0,0.0,0.0,259.5000003
10482,2008-02-26 18:00:00,17.71,5.4879999999999995,14180.41,76.0,0.0,42.0,0.0,253.1666702
10483,2008-02-26 19:00:00,15.168,2.514,14146.66,63.6,0.0,0.0,0.0,252.8000013
10484,2008-02-26 20:00:00,15.36,2.71,14261.02,63.6,0.0,0.0,0.0,255.99999830000002
10485,2008-02-26 21:00:00,16.842,5.082,14272.42,71.2,0.0,31.0,0.0,249.6999978
10486,2008-02-26 22:00:00,15.618,3.104,14352.34,64.4,0.0,9.0,0.0,251.3000015
10487,2008-02-26 23:00:00,15.132,2.586,14476.35,61.4,0.0,0.0,0.0,252.1999985
10488,2008-02-27 00:00:00,46.908,3.701999999999999,14394.04,194.0,0.0,19.0,508.0,254.7999985
10489,2008-02-27 01:00:00,47.006,4.606,14363.65,193.6,0.0,31.0,504.0,248.4333384
10490,2008-02-27 02:00:00,15.68,2.8319999999999994,14487.45,63.4,0.0,0.0,0.0,261.3333354
10491,2008-02-27 03:00:00,15.362,2.6099999999999994,14478.84,62.8,0.0,0.0,0.0,256.0333349
10492,2008-02-27 04:00:00,17.808,5.68,14426.03,76.0,0.0,40.0,0.0,256.7999995
10493,2008-02-27 05:00:00,15.543999999999999,2.752,14419.11,64.2,0.0,0.0,0.0,259.0666654
10494,2008-02-27 06:00:00,15.728,2.851999999999999,14516.77,63.8,0.0,0.0,0.0,262.1333348
10495,2008-02-27 07:00:00,17.4,5.4319999999999995,14314.62,74.2,0.0,34.0,0.0,256.0000006
10496,2008-02-27 08:00:00,15.474,2.862,14406.48,64.2,0.0,5.0,0.0,252.8999995
10497,2008-02-27 09:00:00,15.354,2.512,14322.52,63.8,0.0,0.0,0.0,255.8999964
10498,2008-02-27 10:00:00,16.2,3.798,14230.44,67.2,0.0,17.0,0.0,252.9999996
10499,2008-02-27 11:00:00,53.512,3.276,14179.16,224.8,0.0,21.0,623.0,247.8666739
10500,2008-02-27 12:00:00,36.324,2.4179999999999997,14331.26,153.20000000000002,0.0,0.0,357.0,248.4000008
10501,2008-02-27 13:00:00,15.494,2.9699999999999998,14408.42,63.6,0.0,6.0,0.0,252.2333328
10502,2008-02-27 14:00:00,17.272,5.386,14521.07,72.2,0.0,34.0,0.0,253.8666666
10503,2008-02-27 15:00:00,15.421999999999999,2.6579999999999995,14616.09,61.4,0.0,0.0,0.0,257.0333335
10504,2008-02-27 16:00:00,17.381999999999998,2.912,14505.47,72.0,0.0,0.0,0.0,289.699996
10505,2008-02-27 17:00:00,18.18,6.393999999999999,14356.0,78.6,0.0,41.0,0.0,261.9999995
10506,2008-02-27 18:00:00,15.138,2.45,14189.63,63.0,0.0,0.0,0.0,252.29999790000002
10507,2008-02-27 19:00:00,15.128,2.226,14155.72,62.4,0.0,0.0,0.0,252.133331
10508,2008-02-27 20:00:00,17.544,5.42,14213.51,73.8,0.0,39.0,0.0,253.39999849999998
10509,2008-02-27 21:00:00,14.767999999999999,1.952,14246.22,60.2,0.0,0.0,0.0,246.13333260000002
10510,2008-02-27 22:00:00,74.098,2.241999999999999,14354.71,305.4,0.0,0.0,977.0,257.9666652
10511,2008-02-27 23:00:00,17.994,6.225999999999999,14520.58,75.4,0.0,39.0,0.0,260.9000017
10512,2008-02-28 00:00:00,15.325999999999999,2.4919999999999995,14530.14,61.2,0.0,0.0,0.0,255.4333354
10513,2008-02-28 01:00:00,15.184,2.6299999999999994,14511.94,61.4,0.0,0.0,0.0,253.0666672
10514,2008-02-28 02:00:00,17.625999999999998,5.784,14569.3,73.4,0.0,37.0,0.0,256.7666678
10515,2008-02-28 03:00:00,15.491999999999999,2.9899999999999993,14527.36,62.6,0.0,4.0,0.0,254.1999985
10516,2008-02-28 04:00:00,15.32,2.554,14485.17,61.4,0.0,0.0,0.0,255.333333
10517,2008-02-28 05:00:00,17.108,4.933999999999999,14466.04,71.6,0.0,22.0,0.0,263.1333307
10518,2008-02-28 06:00:00,16.756,4.596,14623.96,68.8,0.0,18.0,0.0,261.2666683
10519,2008-02-28 07:00:00,15.394,2.6619999999999995,14356.44,63.6,0.0,0.0,0.0,256.5666642
10520,2008-02-28 08:00:00,42.862,2.992,14198.84,180.2,0.0,7.0,448.0,259.3666641
10521,2008-02-28 09:00:00,51.562,4.736,14269.78,215.6,0.0,33.0,573.0,253.3666675
10522,2008-02-28 10:00:00,14.857999999999999,2.142,14282.38,61.0,0.0,0.0,0.0,247.6333308
10523,2008-02-28 11:00:00,15.091999999999999,2.27,14262.99,62.4,0.0,0.0,0.0,251.5333307
10524,2008-02-28 12:00:00,17.554,5.266,14221.05,75.0,0.0,39.0,0.0,253.5666652
10525,2008-02-28 13:00:00,14.934,2.088,14290.61,60.6,0.0,0.0,0.0,248.8999982
10526,2008-02-28 14:00:00,18.64,2.5459999999999994,14476.46,76.8,0.0,0.0,0.0,310.6666693
10527,2008-02-28 15:00:00,17.762,6.278,14540.97,76.0,0.0,40.0,0.0,256.0333345
10528,2008-02-28 16:00:00,15.244,2.6919999999999997,14517.59,61.6,0.0,0.0,0.0,254.06666620000001
10529,2008-02-28 17:00:00,15.293999999999999,2.76,14437.72,62.6,0.0,0.0,0.0,254.89999699999998
10530,2008-02-28 18:00:00,17.866,5.367999999999999,14187.27,77.39999999999999,0.0,40.0,0.0,257.7666642
10531,2008-02-28 19:00:00,47.936,2.292,14208.3,199.6,0.0,0.0,543.0,255.9333338
10532,2008-02-28 20:00:00,43.112,2.392,14241.48,179.6,0.0,0.0,464.0,254.5333362
10533,2008-02-28 21:00:00,17.66,5.83,14213.59,75.6,0.0,41.0,0.0,253.3333357
10534,2008-02-28 22:00:00,14.984,2.286,14333.95,61.4,0.0,0.0,0.0,249.7333321
10535,2008-02-28 23:00:00,15.618,2.6679999999999997,14564.82,63.0,0.0,0.0,0.0,260.3000024
10536,2008-02-29 00:00:00,17.822,6.013999999999999,14520.37,74.4,0.0,35.0,0.0,262.0333298
10537,2008-02-29 01:00:00,15.354,2.858,14383.36,63.4,0.0,6.0,0.0,249.9000015
10538,2008-02-29 02:00:00,15.15,2.6399999999999997,14479.56,61.2,0.0,0.0,0.0,252.4999987
10539,2008-02-29 03:00:00,16.718,4.412,14443.8,69.2,0.0,26.0,0.0,252.6333324
10540,2008-02-29 04:00:00,15.99,3.694,14416.38,65.8,0.0,14.0,0.0,252.4999987
10541,2008-02-29 05:00:00,15.703999999999999,2.7439999999999998,14393.53,64.4,0.0,0.0,0.0,261.7333361
10542,2008-02-29 06:00:00,57.028,3.769999999999999,14374.36,237.0,0.0,20.0,673.0,257.466665
10543,2008-02-29 07:00:00,34.653999999999996,4.268,14293.35,144.0,0.0,19.0,305.0,253.5666674
10544,2008-02-29 08:00:00,15.264,2.548,14270.15,63.2,0.0,0.0,0.0,254.3999971
10545,2008-02-29 09:00:00,51.348,3.1399999999999997,14178.87,219.4,0.0,409.0,0.0,446.7999896
10546,2008-02-29 10:00:00,127.282,4.177999999999999,14129.44,539.2,0.0,599.0,874.0,648.3666544
10547,2008-02-29 11:00:00,170.874,3.4179999999999993,14174.130000000001,721.6,0.0,1263.0,1028.0,556.8999934
10548,2008-02-29 12:00:00,162.65,8.574,14238.75,688.0,0.0,1136.0,1038.0,536.833335
10549,2008-02-29 13:00:00,97.734,2.36,14309.38,406.0,0.0,41.0,1047.0,540.8999944
10550,2008-02-29 14:00:00,97.626,2.4779999999999998,14415.63,402.2,0.0,10.0,1062.0,555.100002
10551,2008-02-29 15:00:00,100.218,6.406,14429.54,414.2,0.0,62.0,1064.0,544.3000032
10552,2008-02-29 16:00:00,90.738,1.8859999999999995,14193.96,380.4,0.0,9.0,971.0,532.2999972
10553,2008-02-29 17:00:00,31.968,2.054,14100.64,135.4,0.0,10.0,0.0,522.7999926
10554,2008-02-29 18:00:00,34.636,5.158,13956.59,147.4,0.0,55.0,0.0,522.2666692
10555,2008-02-29 19:00:00,32.147999999999996,2.6559999999999993,13925.21,136.0,0.0,8.0,0.0,527.8000022
10556,2008-02-29 20:00:00,31.812,2.1999999999999997,14087.89,131.6,0.0,0.0,0.0,530.200006
10557,2008-02-29 21:00:00,34.706,5.975999999999999,14209.91,145.79999999999998,0.0,43.0,0.0,535.4333394
10558,2008-02-29 22:00:00,32.884,2.8819999999999997,14365.25,134.0,0.0,8.0,0.0,540.066661
10559,2008-02-29 23:00:00,33.04,2.634,14485.38,132.8,0.0,0.0,0.0,550.666656
10560,2008-03-01 00:00:00,34.23,3.88,14471.5,137.8,0.0,16.0,0.0,554.500002
10561,2008-03-01 01:00:00,34.644,5.258,14393.82,142.6,0.0,36.0,0.0,541.3999902
10562,2008-03-01 02:00:00,64.556,2.7439999999999998,14532.97,263.2,0.0,0.0,523.0,552.933332
10563,2008-03-01 03:00:00,60.176,2.894,14454.8,245.8,0.0,0.0,445.0,557.933327
10564,2008-03-01 04:00:00,36.084,7.272,14471.59,151.4,0.0,55.0,0.0,546.3999966
10565,2008-03-01 05:00:00,32.846,2.506,14406.67,132.4,0.0,0.0,0.0,547.433321
10566,2008-03-01 06:00:00,33.79,3.7539999999999996,14405.03,136.8,0.0,0.0,0.0,563.16666
10567,2008-03-01 07:00:00,34.984,5.962,14312.88,145.2,0.0,30.0,0.0,553.066664
10568,2008-03-01 08:00:00,33.802,4.086,14285.93,139.6,0.0,17.0,0.0,546.3666636
10569,2008-03-01 09:00:00,33.044,3.284,14209.61,136.2,0.0,0.0,0.0,550.7333367
10570,2008-03-01 10:00:00,33.742,4.343999999999999,14276.22,139.4,0.0,19.0,0.0,543.366653
10571,2008-03-01 11:00:00,33.967999999999996,4.887999999999999,14194.86,141.4,0.0,33.0,0.0,533.1333318
10572,2008-03-01 12:00:00,33.394,3.118,14272.97,138.4,0.0,0.0,3.0,553.566667
10573,2008-03-01 13:00:00,92.176,2.6119999999999997,14359.83,380.4,0.0,0.0,988.0,548.266674
10574,2008-03-01 14:00:00,36.634,7.9959999999999996,14551.84,153.2,0.0,53.0,0.0,557.5666704
10575,2008-03-01 15:00:00,33.61,3.534,14408.38,136.6,0.0,0.0,0.0,560.166665
10576,2008-03-01 16:00:00,33.092,3.04,14315.02,134.8,0.0,0.0,0.0,551.533329
10577,2008-03-01 17:00:00,36.98,8.33,14376.41,155.2,0.0,54.0,0.0,562.3333368
10578,2008-03-01 18:00:00,33.312,3.6239999999999997,14316.83,136.2,0.0,0.0,0.0,555.1999930000001
10579,2008-03-01 19:00:00,68.22,3.198,14256.59,290.6,0.0,265.0,0.0,871.9999879999999
10580,2008-03-01 20:00:00,138.276,6.656,14232.14,582.4,0.0,629.0,0.0,1675.599987
10581,2008-03-01 21:00:00,53.43,4.34,14354.93,222.0,0.0,61.0,0.0,829.499995
10582,2008-03-01 22:00:00,38.752,2.936,14442.67,158.4,0.0,0.0,0.0,645.866675
10583,2008-03-01 23:00:00,78.134,4.901999999999999,14477.89,319.8,0.0,19.0,765.0,518.2333344
10584,2008-03-02 00:00:00,26.864,4.911999999999999,14442.85,112.0,0.0,25.0,163.0,259.7333335
10585,2008-03-02 01:00:00,16.43,3.626,14379.69,68.8,0.0,0.0,0.0,273.8333342
10586,2008-03-02 02:00:00,18.144,6.023999999999999,14558.06,76.4,0.0,24.0,0.0,278.4000036
10587,2008-03-02 03:00:00,17.524,5.084,14554.03,73.6,0.0,22.0,0.0,270.0666711
10588,2008-03-02 04:00:00,16.582,3.554,14559.39,68.2,0.0,0.0,0.0,276.3666713
10589,2008-03-02 05:00:00,17.174,4.808,14510.55,71.0,0.0,25.0,0.0,261.2333343
10590,2008-03-02 06:00:00,17.875999999999998,5.3839999999999995,14590.56,74.6,0.0,32.0,0.0,265.9333353
10591,2008-03-02 07:00:00,16.64,3.456,14538.64,68.39999999999999,0.0,0.0,0.0,277.3333361
10592,2008-03-02 08:00:00,15.64,2.658,14422.88,64.2,0.0,0.0,0.0,260.6666654
10593,2008-03-02 09:00:00,48.27,6.763999999999999,14388.39,204.2,0.0,46.0,243.0,515.5000014
10594,2008-03-02 10:00:00,76.008,4.404,14303.31,314.2,0.0,0.0,715.0,551.7999922
10595,2008-03-02 11:00:00,177.51,6.779999999999999,14129.82,758.6,0.0,2256.0,315.0,387.4999942
10596,2008-03-02 12:00:00,65.416,7.993999999999999,14255.79,278.2,0.0,333.0,447.0,310.2666642
10597,2008-03-02 13:00:00,19.74,3.7179999999999995,14362.44,83.8,0.0,36.0,0.0,293.0000027
10598,2008-03-02 14:00:00,89.894,20.582,14395.15,397.8,0.0,341.0,0.0,1157.2333265
10599,2008-03-02 15:00:00,130.82,7.121999999999999,14276.33,556.6,0.0,1126.0,0.0,1054.3333362
10600,2008-03-02 16:00:00,89.002,3.5119999999999996,14304.7,380.4,0.0,746.0,0.0,737.36668
10601,2008-03-02 17:00:00,26.564,13.002,14213.31,124.2,0.0,94.0,0.0,348.7333303
10602,2008-03-02 18:00:00,16.637999999999998,3.334,14191.42,71.0,0.0,9.0,0.0,268.2999988
10603,2008-03-02 19:00:00,58.272,3.808,14214.75,244.6,0.0,26.0,682.0,263.1999958
10604,2008-03-02 20:00:00,82.266,9.286,14335.78,351.0,0.0,45.0,0.0,1326.100005
10605,2008-03-02 21:00:00,48.64,3.838,14356.33,202.2,0.0,0.0,0.0,810.666672
10606,2008-03-02 22:00:00,33.73,3.41,14444.38,136.6,0.0,11.0,0.0,551.166668
10607,2008-03-02 23:00:00,36.582,7.6499999999999995,14506.04,151.4,0.0,47.0,0.0,562.700001
10608,2008-03-03 00:00:00,32.676,2.62,14369.14,132.2,0.0,0.0,0.0,544.599976
10609,2008-03-03 01:00:00,33.102,3.36,14368.27,134.8,0.0,0.0,0.0,551.699988
10610,2008-03-03 02:00:00,37.29,8.491999999999999,14427.4,157.4,0.0,54.0,0.0,567.5000044
10611,2008-03-03 03:00:00,33.612,3.2439999999999998,14440.05,135.0,0.0,0.0,0.0,560.199989
10612,2008-03-03 04:00:00,33.352,2.862,14432.25,134.6,0.0,0.0,0.0,555.86666
10613,2008-03-03 05:00:00,85.742,7.068,14408.6,355.4,0.0,58.0,820.0,551.0333422
10614,2008-03-03 06:00:00,33.17,2.7279999999999998,14468.12,132.4,0.0,0.0,0.0,552.833333
10615,2008-03-03 07:00:00,33.36,3.2739999999999996,14362.98,136.0,0.0,0.0,0.0,556.000002
10616,2008-03-03 08:00:00,35.236,5.983999999999999,14221.38,147.79999999999998,0.0,45.0,0.0,542.2666666
10617,2008-03-03 09:00:00,33.312,2.946,14323.99,134.8,0.0,0.0,0.0,555.199983
10618,2008-03-03 10:00:00,34.316,4.562,14428.43,140.0,0.0,0.0,0.0,571.933322
10619,2008-03-03 11:00:00,35.924,7.061999999999999,14424.61,149.2,0.0,51.0,0.0,547.733326
10620,2008-03-03 12:00:00,33.822,3.32,14491.94,136.2,0.0,7.0,0.0,556.6999976
10621,2008-03-03 13:00:00,33.576,3.048,14523.210000000001,134.6,0.0,0.0,0.0,559.600006
10622,2008-03-03 14:00:00,35.338,5.169999999999999,14621.92,142.8,0.0,28.0,0.0,560.9666655999999
10623,2008-03-03 15:00:00,80.682,6.726,14515.08,333.0,0.0,26.0,743.0,575.7000004
10624,2008-03-03 16:00:00,45.438,3.424,14517.45,184.2,0.0,0.0,192.0,565.299996
10625,2008-03-03 17:00:00,99.394,6.4399999999999995,14488.87,414.2,0.0,1073.0,0.0,583.566659
10626,2008-03-03 18:00:00,77.376,10.138,14341.0,331.8,0.0,736.0,0.0,553.5999987
10627,2008-03-03 19:00:00,34.376,3.266,14259.7,143.6,0.0,36.0,0.0,536.9333296
10628,2008-03-03 20:00:00,34.096,3.57,14360.45,141.0,0.0,15.0,0.0,553.26666
10629,2008-03-03 21:00:00,35.846,6.736,14321.03,151.2,0.0,58.0,0.0,539.433336
10630,2008-03-03 22:00:00,34.164,3.2199999999999998,14427.28,139.8,0.0,9.0,0.0,560.3999984
10631,2008-03-03 23:00:00,35.35,5.074,14563.710000000001,145.6,0.0,11.0,0.0,578.1666624
10632,2008-03-04 00:00:00,36.992,7.45,14504.26,152.4,0.0,62.0,0.0,554.5333336
10633,2008-03-04 01:00:00,35.566,2.798,14440.32,145.2,0.0,7.0,32.0,553.7666696
10634,2008-03-04 02:00:00,88.918,2.608,14564.7,363.4,0.0,0.0,922.0,559.966685
10635,2008-03-04 03:00:00,36.558,7.572,14650.710000000001,150.4,0.0,53.0,0.0,556.300004
10636,2008-03-04 04:00:00,33.808,3.3259999999999996,14583.210000000001,135.4,0.0,0.0,0.0,563.466673
10637,2008-03-04 05:00:00,33.712,3.046,14563.57,135.2,0.0,0.0,0.0,561.866669
10638,2008-03-04 06:00:00,36.618,6.6819999999999995,14609.23,149.8,0.0,41.0,0.0,569.2999958
10639,2008-03-04 07:00:00,60.748,4.704,14483.13,252.2,0.0,11.0,0.0,1001.466679
